id,gameId,teamId,participantId,timeline,data
1,1200071,100,1,10-20,10.4
2,1200071,100,1,20-30,124.8
3,1200071,100,1,0-10,-110.9
4,1200071,100,2,10-20,-10.4
5,1200071,100,2,20-30,55.1
6,1200071,100,2,0-10,17.8
7,1200071,100,3,10-20,34.5
8,1200071,100,3,20-30,-50.4
9,1200071,100,3,0-10,79.8
10,1200071,100,4,10-20,-53.9
11,1200071,100,4,20-30,6.25000000000003
12,1200071,100,4,0-10,21.85
13,1200071,100,5,10-20,-53.9
14,1200071,100,5,20-30,6.25000000000003
15,1200071,100,5,0-10,21.85
16,1200071,200,6,10-20,-10.4
17,1200071,200,6,20-30,-124.8
18,1200071,200,6,0-10,110.9
19,1200071,200,7,10-20,10.4
20,1200071,200,7,20-30,-55.1
21,1200071,200,7,0-10,-17.8
22,1200071,200,8,10-20,-34.5
23,1200071,200,8,20-30,50.4
24,1200071,200,8,0-10,-79.8
25,1200071,200,9,10-20,53.9
26,1200071,200,9,20-30,-6.25000000000003
27,1200071,200,9,0-10,-21.85
28,1200071,200,10,10-20,53.9
29,1200071,200,10,20-30,-6.25000000000003
30,1200071,200,10,0-10,-21.85
31,1200074,100,3,10-20,-98.4
32,1200074,100,3,0-10,-12.0
33,1200074,200,8,10-20,98.4
34,1200074,200,8,0-10,12.0
35,1190108,100,1,10-20,-13.3
36,1190108,100,1,20-30,-248.6
37,1190108,100,1,30-end,-46.275
38,1190108,100,1,0-10,-11.3
39,1190108,100,2,10-20,-52.8
40,1190108,100,2,20-30,14.3
41,1190108,100,2,30-end,19.2
42,1190108,100,2,0-10,-2.09999999999998
43,1190108,100,3,10-20,57.8
44,1190108,100,3,20-30,-129.4
45,1190108,100,3,30-end,-0.299999999999983
46,1190108,100,3,0-10,-58.6
47,1190108,100,4,10-20,-73.25
48,1190108,100,4,20-30,-36.0
49,1190108,100,4,30-end,-35.9125
50,1190108,100,4,0-10,22.05
51,1190108,100,5,10-20,-73.25
52,1190108,100,5,20-30,-36.0
53,1190108,100,5,30-end,-35.9125
54,1190108,100,5,0-10,22.05
55,1190108,200,6,10-20,13.3
56,1190108,200,6,20-30,248.6
57,1190108,200,6,30-end,46.275
58,1190108,200,6,0-10,11.3
59,1190108,200,7,10-20,52.8
60,1190108,200,7,20-30,-14.3
61,1190108,200,7,30-end,-19.2
62,1190108,200,7,0-10,2.09999999999998
63,1190108,200,8,10-20,-57.8
64,1190108,200,8,20-30,129.4
65,1190108,200,8,30-end,0.299999999999983
66,1190108,200,8,0-10,58.6
67,1190108,200,9,10-20,73.25
68,1190108,200,9,20-30,36.0
69,1190108,200,9,30-end,35.9125
70,1190108,200,9,0-10,-22.05
71,1190108,200,10,10-20,73.25
72,1190108,200,10,20-30,36.0
73,1190108,200,10,30-end,35.9125
74,1190108,200,10,0-10,-22.05
75,1200092,100,1,10-20,65.0
76,1200092,100,1,20-30,234.3
77,1200092,100,1,30-end,252.8
78,1200092,100,1,0-10,-105.0
79,1200092,100,2,10-20,27.5
80,1200092,100,2,20-30,136.9
81,1200092,100,2,30-end,96.0
82,1200092,100,2,0-10,-9.90000000000002
83,1200092,100,3,10-20,-90.9
84,1200092,100,3,20-30,-41.1
85,1200092,100,3,30-end,200.9
86,1200092,100,3,0-10,32.3
87,1200092,100,4,10-20,-15.2
88,1200092,100,4,20-30,63.5
89,1200092,100,4,30-end,145.2
90,1200092,100,4,0-10,-34.95
91,1200092,100,5,10-20,-15.2
92,1200092,100,5,20-30,63.5
93,1200092,100,5,30-end,145.2
94,1200092,100,5,0-10,-34.95
95,1200092,200,6,10-20,-65.0
96,1200092,200,6,20-30,-234.3
97,1200092,200,6,30-end,-252.8
98,1200092,200,6,0-10,105.0
99,1200092,200,7,10-20,-27.5
100,1200092,200,7,20-30,-136.9
101,1200092,200,7,30-end,-96.0
102,1200092,200,7,0-10,9.90000000000002
103,1200092,200,8,10-20,90.9
104,1200092,200,8,20-30,41.1
105,1200092,200,8,30-end,-200.9
106,1200092,200,8,0-10,-32.3
107,1200092,200,9,10-20,15.2
108,1200092,200,9,20-30,-63.5
109,1200092,200,9,30-end,-145.2
110,1200092,200,9,0-10,34.95
111,1200092,200,10,10-20,15.2
112,1200092,200,10,20-30,-63.5
113,1200092,200,10,30-end,-145.2
114,1200092,200,10,0-10,34.95
115,1190126,100,1,10-20,94.2
116,1190126,100,1,20-30,-237.7
117,1190126,100,1,30-end,22.9
118,1190126,100,1,0-10,19.2
119,1190126,100,2,10-20,103.1
120,1190126,100,2,20-30,-23.1
121,1190126,100,2,30-end,145.6
122,1190126,100,2,0-10,-103.9
123,1190126,100,3,10-20,34.9
124,1190126,100,3,20-30,-30.4
125,1190126,100,3,30-end,-62.4
126,1190126,100,3,0-10,-25.1
127,1190126,100,4,10-20,4.79999999999998
128,1190126,100,4,20-30,-4.99999999999997
129,1190126,100,4,30-end,22.6999999999999
130,1190126,100,4,0-10,5.54999999999998
131,1190126,100,5,10-20,4.79999999999998
132,1190126,100,5,20-30,-4.99999999999997
133,1190126,100,5,30-end,22.6999999999999
134,1190126,100,5,0-10,5.54999999999998
135,1190126,200,6,10-20,-94.2
136,1190126,200,6,20-30,237.7
137,1190126,200,6,30-end,-22.9
138,1190126,200,6,0-10,-19.2
139,1190126,200,7,10-20,-103.1
140,1190126,200,7,20-30,23.1
141,1190126,200,7,30-end,-145.6
142,1190126,200,7,0-10,103.9
143,1190126,200,8,10-20,-34.9
144,1190126,200,8,20-30,30.4
145,1190126,200,8,30-end,62.4
146,1190126,200,8,0-10,25.1
