id,gameId,teamId,participantId,timeline,data
303,1210045,200,9,10-20,176.7
304,1210045,200,9,20-30,354.2
305,1210045,200,9,30-end,672.4
306,1210045,200,9,0-10,138.0
307,1210045,200,10,10-20,301.2
308,1210045,200,10,20-30,580.2
309,1210045,200,10,30-end,480.1
310,1210045,200,10,0-10,109.3
311,1220034,100,1,10-20,237.3
312,1220034,100,1,20-30,668.1
313,1220034,100,1,30-end,431.2
314,1220034,100,1,0-10,79.7
315,1220034,100,2,10-20,386.2
316,1220034,100,2,20-30,497.7
317,1220034,100,2,30-end,458.9
318,1220034,100,2,0-10,281.1
319,1220034,100,3,10-20,379.6
320,1220034,100,3,20-30,353.6
321,1220034,100,3,30-end,262.3
322,1220034,100,3,0-10,146.2
323,1220034,100,4,10-20,484.8
324,1220034,100,4,20-30,567.6
325,1220034,100,4,30-end,450.6
326,1220034,100,4,0-10,156.2
327,1220034,100,5,10-20,626.7
328,1220034,100,5,20-30,442.0
329,1220034,100,5,30-end,935.5
330,1220034,100,5,0-10,77.2
331,1220034,200,6,10-20,482.8
332,1220034,200,6,20-30,397.1
333,1220034,200,6,30-end,518.5
334,1220034,200,6,0-10,270.6
335,1220034,200,7,10-20,494.7
336,1220034,200,7,20-30,412.3
337,1220034,200,7,30-end,525.7
338,1220034,200,7,0-10,331.5
339,1220034,200,8,10-20,326.3
340,1220034,200,8,20-30,443.0
341,1220034,200,8,30-end,710.0
342,1220034,200,8,0-10,168.7
343,1220034,200,9,10-20,527.8
344,1220034,200,9,20-30,579.0
345,1220034,200,9,30-end,651.8
346,1220034,200,9,0-10,176.7
347,1220034,200,10,10-20,717.1
348,1220034,200,10,20-30,582.7
349,1220034,200,10,30-end,529.1
350,1220034,200,10,0-10,145.7
351,1220047,100,1,10-20,338.4
352,1220047,100,1,20-30,745.9
353,1220047,100,1,30-end,1169.93333333333
354,1220047,100,1,0-10,321.4
355,1220047,100,2,10-20,357.0
356,1220047,100,2,20-30,558.1
357,1220047,100,2,30-end,816.333333333333
358,1220047,100,2,0-10,358.5
359,1220047,100,3,10-20,216.6
360,1220047,100,3,20-30,461.2
361,1220047,100,3,30-end,542.0
362,1220047,100,3,0-10,184.2
363,1220047,100,4,10-20,461.4
364,1220047,100,4,20-30,297.0
365,1220047,100,4,30-end,736.2
366,1220047,100,4,0-10,220.1
367,1220047,100,5,10-20,264.8
368,1220047,100,5,20-30,59.0
369,1220047,100,5,30-end,434.333333333333
370,1220047,100,5,0-10,152.1
371,1220047,200,6,10-20,681.7
372,1220047,200,6,20-30,784.9
373,1220047,200,6,30-end,1134.86666666667
374,1220047,200,6,0-10,485.4
375,1220047,200,7,10-20,582.6
