id,gameId,teamId,participantId,timeline,data
4146,1420202,200,7,20-30,1.3
4147,1420202,200,7,30-end,1.1
4148,1420202,200,7,0-10,0.1
4149,1420202,200,8,10-20,10.2
4150,1420202,200,8,20-30,8.1
4151,1420202,200,8,30-end,6.4
4152,1420202,200,8,0-10,7.6
4153,1420202,200,9,10-20,8.7
4154,1420202,200,9,20-30,8.1
4155,1420202,200,9,30-end,7.6
4156,1420202,200,9,0-10,8.4
4157,1420202,200,10,10-20,0.9
4158,1420202,200,10,20-30,0.6
4159,1420202,200,10,30-end,0.9
4160,1420202,200,10,0-10,0.1
4161,1420216,100,1,10-20,8.2
4162,1420216,100,1,0-10,4.9
4163,1420216,100,2,10-20,0.9
4164,1420216,100,2,0-10,0.1
4165,1420216,100,3,10-20,9.8
4166,1420216,100,3,0-10,8.7
4167,1420216,100,4,10-20,7.6
4168,1420216,100,4,0-10,9.0
4169,1420216,100,5,10-20,0.3
4170,1420216,100,5,0-10,0.2
4171,1420216,200,6,10-20,8.6
4172,1420216,200,6,0-10,4.1
4173,1420216,200,7,10-20,1.5
4174,1420216,200,7,0-10,0.3
4175,1420216,200,8,10-20,7.4
4176,1420216,200,8,0-10,9.3
4177,1420216,200,9,10-20,7.1
4178,1420216,200,9,0-10,6.7
4179,1420216,200,10,10-20,0.8
4180,1420216,200,10,0-10,0.3
4181,1420219,100,1,10-20,8.7
4182,1420219,100,1,20-30,10.9
4183,1420219,100,1,30-end,6.46666666666667
4184,1420219,100,1,0-10,7.0
4185,1420219,100,2,10-20,1.2
4186,1420219,100,2,20-30,2.9
4187,1420219,100,2,30-end,1.26666666666667
4188,1420219,100,2,0-10,0.1
4189,1420219,100,3,10-20,10.0
4190,1420219,100,3,20-30,7.9
4191,1420219,100,3,30-end,7.4
4192,1420219,100,3,0-10,8.7
4193,1420219,100,4,10-20,6.6
4194,1420219,100,4,20-30,8.6
4195,1420219,100,4,30-end,6.06666666666667
4196,1420219,100,4,0-10,7.5
4197,1420219,100,5,10-20,1.4
4198,1420219,100,5,20-30,1.2
4199,1420219,100,5,30-end,1.66666666666667
4200,1420219,100,5,0-10,1.3
4201,1420219,200,6,10-20,6.6
4202,1420219,200,6,20-30,7.2
4203,1420219,200,6,30-end,6.0
4204,1420219,200,6,0-10,8.4
4205,1420219,200,7,10-20,1.3
4206,1420219,200,7,20-30,1.8
4207,1420219,200,7,30-end,1.93333333333333
4208,1420219,200,7,0-10,0.3
4209,1420219,200,8,10-20,10.6
4210,1420219,200,8,20-30,7.4
4211,1420219,200,8,30-end,5.66666666666667
4212,1420219,200,8,0-10,8.6
4213,1420219,200,9,10-20,6.8
4214,1420219,200,9,20-30,3.8
4215,1420219,200,9,30-end,5.53333333333333
4216,1420219,200,9,0-10,8.1
4217,1420219,200,10,10-20,1.4
4218,1420219,200,10,20-30,0.9
4219,1420219,200,10,30-end,0.466666666666667
4220,1420219,200,10,0-10,1.0
4221,1420238,100,1,10-20,7.4
4222,1420238,100,1,20-30,8.9
4223,1420238,100,1,30-end,4.2
4224,1420238,100,1,0-10,5.3
4225,1420238,100,2,10-20,0.8
4226,1420238,100,2,20-30,0.9
4227,1420238,100,2,30-end,1.3
4228,1420238,100,2,0-10,0.2
4229,1420238,100,3,10-20,9.8
4230,1420238,100,3,20-30,11.1
4231,1420238,100,3,30-end,8.5
4232,1420238,100,3,0-10,8.0
4233,1420238,100,4,10-20,8.7
4234,1420238,100,4,20-30,9.2
4235,1420238,100,4,30-end,6.9
4236,1420238,100,4,0-10,7.2
4237,1420238,100,5,10-20,1.3
4238,1420238,100,5,20-30,0.8
4239,1420238,100,5,30-end,0.8
4240,1420238,100,5,0-10,0.9
4241,1420238,200,6,10-20,7.9
4242,1420238,200,6,20-30,9.5
4243,1420238,200,6,30-end,6.4
4244,1420238,200,6,0-10,6.4
4245,1420238,200,7,10-20,1.0
4246,1420238,200,7,20-30,1.0
4247,1420238,200,7,30-end,2.5
4248,1420238,200,7,0-10,0.6
4249,1420238,200,8,10-20,8.3
4250,1420238,200,8,20-30,9.9
4251,1420238,200,8,30-end,11.2
4252,1420238,200,8,0-10,7.7
4253,1420238,200,9,10-20,8.7
4254,1420238,200,9,20-30,7.3
4255,1420238,200,9,30-end,7.1
4256,1420238,200,9,0-10,6.8
4257,1420238,200,10,10-20,1.1
4258,1420238,200,10,20-30,0.8
4259,1420238,200,10,30-end,1.3
4260,1420238,200,10,0-10,0.8
4261,1420248,100,1,10-20,6.8
4262,1420248,100,1,20-30,11.9
4263,1420248,100,1,30-end,10.85
4264,1420248,100,1,0-10,6.9
4265,1420248,100,2,10-20,0.5
4266,1420248,100,2,20-30,1.4
4267,1420248,100,2,30-end,1.95
4268,1420248,100,2,0-10,0.2
4269,1420248,100,3,10-20,9.8
4270,1420248,100,3,20-30,15.1
4271,1420248,100,3,30-end,10.8
4272,1420248,100,3,0-10,7.0
4273,1420248,100,4,10-20,6.3
4274,1420248,100,4,20-30,8.7
4275,1420248,100,4,30-end,9.0
4276,1420248,100,4,0-10,7.7
4277,1420248,100,5,10-20,1.5
4278,1420248,100,5,20-30,1.6
4279,1420248,100,5,30-end,1.7
4280,1420248,100,5,0-10,1.6
4281,1420248,200,6,10-20,6.3
4282,1420248,200,6,20-30,9.3
4283,1420248,200,6,30-end,9.2
4284,1420248,200,6,0-10,6.2
4285,1420248,200,7,10-20,0.4
4286,1420248,200,7,20-30,3.2
4287,1420248,200,7,30-end,3.8
4288,1420248,200,7,0-10,0.3
4289,1420248,200,8,10-20,8.6
4290,1420248,200,8,20-30,8.6
4291,1420248,200,8,30-end,6.05
4292,1420248,200,8,0-10,7.7
4293,1420248,200,9,10-20,10.2
4294,1420248,200,9,20-30,8.0
4295,1420248,200,9,30-end,7.25
4296,1420248,200,9,0-10,8.7
4297,1420248,200,10,10-20,0.6
4298,1420248,200,10,20-30,0.3
4299,1420248,200,10,30-end,1.0
4300,1420248,200,10,0-10,0.2
4301,1420263,100,1,10-20,8.4
4302,1420263,100,1,20-30,6.4
4303,1420263,100,1,30-end,7.8
4304,1420263,100,1,0-10,7.9
4305,1420263,100,2,10-20,0.7
4306,1420263,100,2,20-30,0.9
4307,1420263,100,2,30-end,0.8
4308,1420263,100,2,0-10,0.4
4309,1420263,100,3,10-20,10.8
