id,gameId,teamId,participantId,timeline,data
467,1220090,100,5,10-20,205.4
468,1220090,100,5,20-30,205.1
469,1220090,100,5,30-end,282.7
470,1220090,100,5,0-10,265.9
471,1220090,200,6,10-20,592.1
472,1220090,200,6,20-30,680.8
473,1220090,200,6,30-end,713.75
474,1220090,200,6,0-10,429.9
475,1220090,200,7,10-20,366.1
476,1220090,200,7,20-30,456.6
477,1220090,200,7,30-end,419.25
478,1220090,200,7,0-10,301.1
479,1220090,200,8,10-20,489.2
480,1220090,200,8,20-30,397.7
481,1220090,200,8,30-end,467.15
482,1220090,200,8,0-10,454.7
483,1220090,200,9,10-20,366.3
484,1220090,200,9,20-30,474.4
485,1220090,200,9,30-end,540.0
486,1220090,200,9,0-10,336.5
487,1220090,200,10,10-20,158.9
488,1220090,200,10,20-30,175.6
489,1220090,200,10,30-end,324.5
490,1220090,200,10,0-10,293.2
491,1220099,100,1,10-20,537.9
492,1220099,100,1,20-30,384.2
493,1220099,100,1,30-end,578.333333333333
494,1220099,100,1,0-10,382.8
495,1220099,100,2,10-20,424.6
496,1220099,100,2,20-30,380.6
497,1220099,100,2,30-end,540.266666666667
498,1220099,100,2,0-10,235.3
499,1220099,100,3,10-20,612.2
500,1220099,100,3,20-30,419.8
501,1220099,100,3,30-end,624.4
502,1220099,100,3,0-10,487.5
503,1220099,100,4,10-20,430.9
504,1220099,100,4,20-30,462.0
505,1220099,100,4,30-end,636.133333333333
506,1220099,100,4,0-10,371.5
507,1220099,100,5,10-20,203.5
508,1220099,100,5,20-30,215.0
509,1220099,100,5,30-end,327.133333333333
510,1220099,100,5,0-10,192.9
511,1220099,200,6,10-20,439.2
512,1220099,200,6,20-30,383.9
513,1220099,200,6,30-end,517.6
514,1220099,200,6,0-10,345.3
515,1220099,200,7,10-20,383.0
516,1220099,200,7,20-30,343.9
517,1220099,200,7,30-end,271.066666666667
518,1220099,200,7,0-10,277.8
519,1220099,200,8,10-20,558.0
520,1220099,200,8,20-30,431.3
521,1220099,200,8,30-end,403.266666666667
522,1220099,200,8,0-10,504.1
523,1220099,200,9,10-20,333.4
524,1220099,200,9,20-30,423.8
525,1220099,200,9,30-end,384.333333333333
526,1220099,200,9,0-10,280.3
527,1220099,200,10,10-20,164.0
528,1220099,200,10,20-30,236.3
529,1220099,200,10,30-end,280.0
530,1220099,200,10,0-10,247.0
531,1210124,100,1,10-20,409.8
532,1210124,100,1,20-30,459.5
533,1210124,100,1,30-end,496.2
534,1210124,100,1,0-10,380.8
535,1210124,100,2,10-20,486.2
536,1210124,100,2,20-30,261.6
537,1210124,100,2,30-end,371.6
538,1210124,100,2,0-10,289.1
539,1210124,100,3,10-20,543.1
540,1210124,100,3,20-30,502.2
541,1210124,100,3,30-end,442.4
542,1210124,100,3,0-10,468.9
543,1210124,100,4,10-20,437.8
544,1210124,100,4,20-30,440.0
545,1210124,100,4,30-end,472.88
546,1210124,100,4,0-10,341.3
547,1210124,100,5,10-20,175.1
548,1210124,100,5,20-30,138.7
