id,gameId,teamId,participantId,timeline,data
1,1200071,100,1,10-20,-72.4000000000001
2,1200071,100,1,20-30,-273.6
3,1200071,100,1,0-10,-40.6
4,1200071,100,2,10-20,-126.1
5,1200071,100,2,20-30,119.0
6,1200071,100,2,0-10,20.0
7,1200071,100,3,10-20,-202.9
8,1200071,100,3,20-30,-151.8
9,1200071,100,3,0-10,-199.0
10,1200071,100,4,10-20,-59.45
11,1200071,100,4,20-30,-200.95
12,1200071,100,4,0-10,19.7
13,1200071,100,5,10-20,-59.45
14,1200071,100,5,20-30,-200.95
15,1200071,100,5,0-10,19.7
16,1200071,200,6,10-20,72.4000000000001
17,1200071,200,6,20-30,273.6
18,1200071,200,6,0-10,40.6
19,1200071,200,7,10-20,126.1
20,1200071,200,7,20-30,-119.0
21,1200071,200,7,0-10,-20.0
22,1200071,200,8,10-20,202.9
23,1200071,200,8,20-30,151.8
24,1200071,200,8,0-10,199.0
25,1200071,200,9,10-20,59.45
26,1200071,200,9,20-30,200.95
27,1200071,200,9,0-10,-19.7
28,1200071,200,10,10-20,59.45
29,1200071,200,10,20-30,200.95
30,1200071,200,10,0-10,-19.7
31,1200074,100,3,10-20,-17.6
32,1200074,100,3,0-10,13.3
33,1200074,200,8,10-20,17.6
34,1200074,200,8,0-10,-13.3
35,1190108,100,1,10-20,-79.7
36,1190108,100,1,20-30,402.6
37,1190108,100,1,30-end,975.1
38,1190108,100,1,0-10,137.3
39,1190108,100,2,10-20,-84.2
40,1190108,100,2,20-30,-67.7
41,1190108,100,2,30-end,316.275
42,1190108,100,2,0-10,252.0
43,1190108,100,3,10-20,-27.7
44,1190108,100,3,20-30,142.8
45,1190108,100,3,30-end,-308.625
46,1190108,100,3,0-10,36.5
47,1190108,100,4,10-20,92.25
48,1190108,100,4,20-30,-156.4
49,1190108,100,4,30-end,-190.525
50,1190108,100,4,0-10,22.55
51,1190108,100,5,10-20,92.25
52,1190108,100,5,20-30,-156.4
53,1190108,100,5,30-end,-190.525
54,1190108,100,5,0-10,22.55
55,1190108,200,6,10-20,79.7
56,1190108,200,6,20-30,-402.6
57,1190108,200,6,30-end,-975.1
58,1190108,200,6,0-10,-137.3
59,1190108,200,7,10-20,84.2
60,1190108,200,7,20-30,67.7
61,1190108,200,7,30-end,-316.275
62,1190108,200,7,0-10,-252.0
63,1190108,200,8,10-20,27.7
64,1190108,200,8,20-30,-142.8
65,1190108,200,8,30-end,308.625
66,1190108,200,8,0-10,-36.5
67,1190108,200,9,10-20,-92.25
68,1190108,200,9,20-30,156.4
69,1190108,200,9,30-end,190.525
70,1190108,200,9,0-10,-22.55
71,1190108,200,10,10-20,-92.25
72,1190108,200,10,20-30,156.4
73,1190108,200,10,30-end,190.525
74,1190108,200,10,0-10,-22.55
75,1200092,100,1,10-20,-19.6
76,1200092,100,1,20-30,-108.5
77,1200092,100,1,30-end,-170.3
78,1200092,100,1,0-10,23.7
79,1200092,100,2,10-20,94.4
80,1200092,100,2,20-30,757.0
81,1200092,100,2,30-end,672.2
82,1200092,100,2,0-10,235.9
83,1200092,100,3,10-20,-91.3
84,1200092,100,3,20-30,-274.6
85,1200092,100,3,30-end,-199.4
86,1200092,100,3,0-10,-120.2
87,1200092,100,4,10-20,-75.45
88,1200092,100,4,20-30,-186.45
89,1200092,100,4,30-end,-280.45
90,1200092,100,4,0-10,13.25
91,1200092,100,5,10-20,-75.45
92,1200092,100,5,20-30,-186.45
93,1200092,100,5,30-end,-280.45
94,1200092,100,5,0-10,13.25
95,1200092,200,6,10-20,19.6
96,1200092,200,6,20-30,108.5
97,1200092,200,6,30-end,170.3
98,1200092,200,6,0-10,-23.7
99,1200092,200,7,10-20,-94.4
100,1200092,200,7,20-30,-757.0
101,1200092,200,7,30-end,-672.2
102,1200092,200,7,0-10,-235.9
103,1200092,200,8,10-20,91.3
104,1200092,200,8,20-30,274.6
